Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,48,7.5,0.010002559360991436,0.0035153084552337803,0.00010167246822754002,83.38494860263245,0.8161258549707882
ALL,49,7.346938775510204,0.009495044353498825,0.0029548662468883197,8.79562687923095e-05,118.18023728343759,0.5802285559919214
ALL,50,7.2,0.007741314238133714,0.0022987560110952565,5.908342839275702e-05,116.7744481706254,0.5446847479658854
ALL,51,7.0588235294117645,0.007346295227448326,0.0024144532382444745,5.29790260585432e-05,125.64068382193321,0.31537416544144586
ALL,52,6.923076923076923,0.0063448912014127615,0.001234245743073056,3.753327306596344e-05,115.55557468706617,0.3628360861363853
ALL,53,6.7924528301886795,0.004714618796059963,0.002015199345020883,2.4085565910703556e-05,145.62421611012988,0.5221736200087147
ALL,54,6.666666666666667,0.0683659723107429,0.03044471602821364,0.005127165951985421,-176.71540061661037,0.6348650592725343
ALL,55,6.545454545454546,0.004308550698152537,0.0020801077941321267,2.0916643204018636e-05,122.19801587586079,0.31020758489133304
ALL,56,6.428571428571429,0.006556916524740976,0.0022392985939814975,4.368486806995786e-05,132.08983578899733,0.3731345092728646
ALL,57,6.315789473684211,0.004924452565635349,0.001790572006046634,2.524454603757231e-05,108.34519270293518,0.7054451509789383
ALL,58,6.206896551724138,0.00422125568314892,0.002089878003816095,1.920639128581849e-05,48.5163808267,0.44085823089657
ALL,59,6.101694915254237,0.0048808473416489286,0.002470757812540688,2.771973452298871e-05,92.83756102075654,0.5643897015488448
ALL,60,6.0,0.00501765847457668,0.0035073458680255167,3.481843932886418e-05,87.47067030172927,0.5440702748584336
ALL,61,5.901639344262295,0.005146758537304919,0.0018065445235091076,2.6872993116871647e-05,118.84709714806498,0.762898537261437
ALL,62,5.806451612903226,0.002834829052995482,0.0017715348403192224,1.0386612236394804e-05,115.36305487468957,0.5157702696384843
ALL,63,5.714285714285714,0.03820937610660319,0.01874253795658886,0.0015513328175561405,-62.856193063761665,0.543111731912696
ALL,64,5.625,0.004158127014067964,0.0015384933770604616,1.766182536943408e-05,161.42015335790484,0.7631110493460895
ALL,65,5.538461538461538,0.0024863200780401357,0.0013814138979050146,7.431976995625171e-06,149.10701018703128,0.4341173525462293
ALL,66,5.454545454545454,0.004152371099591819,0.002381129858649056,2.11455181382743e-05,48.65490693618087,0.5310068960487484
ALL,67,5.373134328358209,0.003172347096856859,0.0017087908539609108,1.1530722312628717e-05,178.10810279361573,0.18720175164355266
ALL,68,5.294117647058823,0.003481528432155222,0.0017546982316562134,1.4000508502125374e-05,132.81065588808036,0.6370505980431811
